PINCODE,CITY,STATE
416301,Walva,MAHARASHTRA
415407,Shirala,MAHARASHTRA
415409,Walva,MAHARASHTRA
415411,Walva,MAHARASHTRA
416402,Jat,MAHARASHTRA
416403,Jat,MAHARASHTRA
416403,Kavthe Mahankal,MAHARASHTRA
416405,K. Mahankal,MAHARASHTRA
416405,K Mhankal,MAHARASHTRA
416405,Jath,MAHARASHTRA
416411,K Mahankal,MAHARASHTRA
416418,Kavathe Mahankal,MAHARASHTRA
416419,Kavathe Mahankal,MAHARASHTRA
416420,Tasgaon,MAHARASHTRA
416312,Khanapur,MAHARASHTRA
416415,Palus,MAHARASHTRA
415401,Walva,MAHARASHTRA
416301,Miraj,MAHARASHTRA
416302,Walva,MAHARASHTRA
415302,Walva,MAHARASHTRA
415413,Walva,MAHARASHTRA
415412,Walva,MAHARASHTRA
415403,Walva,MAHARASHTRA
415404,Walva,MAHARASHTRA
416306,Tasgaon,MAHARASHTRA
415307,Kahanapur,MAHARASHTRA
415415,Shiala,MAHARASHTRA
416309,Tasgaon,MAHARASHTRA
415310,Khnapur,MAHARASHTRA
416408,Miraj,MAHARASHTRA
415406,Walva,MAHARASHTRA
416310,Tasgaon,MAHARASHTRA
415407,Walva,MAHARASHTRA
415414,Walva,MAHARASHTRA
415313,Walva,MAHARASHTRA
416313,Walva,MAHARASHTRA
415311,Kahanapur,MAHARASHTRA
415311,Kahanpur,MAHARASHTRA
415311,Kadegaon,MAHARASHTRA
415514,Jawali,MAHARASHTRA
412806,Mahabaleshwr,MAHARASHTRA
415511,Koregaon,MAHARASHTRA
415528,Phalatan,MAHARASHTRA
415107,Satara,MAHARASHTRA
415011,Koregaon,MAHARASHTRA
415114,Patan,MAHARASHTRA
415538,Karad,MAHARASHTRA
415506,Man,MAHARASHTRA
415205,Karad,MAHARASHTRA
415509,Man(dahivadi),MAHARASHTRA
415109,Karad.,MAHARASHTRA
415109,Patan,MAHARASHTRA
415206,Karad,MAHARASHTRA
415014,Karad,MAHARASHTRA
415103,Patan,MAHARASHTRA
412802,Khandala Bawada.,MAHARASHTRA
412802,Khandalabawada,MAHARASHTRA
412802,Kandala Bawada,MAHARASHTRA
412802,Khandala Bawada,MAHARASHTRA
412802,Kanandala Bawada,MAHARASHTRA
412802,Khandalabavada,MAHARASHTRA
415501,Satara  Koregaon,MAHARASHTRA
415020,Satara,MAHARASHTRA
415020,Wai,MAHARASHTRA
415503,Satara,MAHARASHTRA
415521,Khandala Bawada,MAHARASHTRA
415521,Kahandala Bawada,MAHARASHTRA
415521,Kahandala Bawda,MAHARASHTRA
412806,Jawali,MAHARASHTRA
412806,Mahabaleshawar,MAHARASHTRA
412806,Wai,MAHARASHTRA
415023,Kahatav,MAHARASHTRA
415523,Phalatan,MAHARASHTRA
415522,Phalatan,MAHARASHTRA
415513,Jawali,MAHARASHTRA
415002,Jawali,MAHARASHTRA
415526,Khandalabavada,MAHARASHTRA
415022,Jawali,MAHARASHTRA
415022,Satara.satara,MAHARASHTRA
415520,Patan.,MAHARASHTRA
415520,Phaltan,MAHARASHTRA
412805,Jawali,MAHARASHTRA
412801,Khandala,MAHARASHTRA
416703,Kankalvi,MAHARASHTRA
416605,Malwan,MAHARASHTRA
416519,Sawantwadi,MAHARASHTRA
416616,Kankal I,MAHARASHTRA
416616,Kankalvi,MAHARASHTRA
416616,Kankavi,MAHARASHTRA
416611,Devgad,MAHARASHTRA
416801,Kankavli,MAHARASHTRA
416801,Kankalvi,MAHARASHTRA
416516,Malvan,MAHARASHTRA
416511,Sawanwtadi,MAHARASHTRA
416521,Kudal,MAHARASHTRA
413222,N.solapur,MAHARASHTRA
413006,Nort Solapur,MAHARASHTRA
413002,N.solapur,MAHARASHTRA
413008,N.solapur,MAHARASHTRA
413002,Solapur South,MAHARASHTRA
413228,S.solapur,MAHARASHTRA
413222,Solapur North,MAHARASHTRA
413216,Akkaikot,MAHARASHTRA
413222,Barshi,MAHARASHTRA
413213,Mhol,MAHARASHTRA
413255,Solapur North,MAHARASHTRA
413006,Solapur South,MAHARASHTRA
413006,North  Solapur,MAHARASHTRA
413008,North Solapur,MAHARASHTRA
413008,Nort Solapur,MAHARASHTRA
413221,Solapur South,MAHARASHTRA
421403,Shahapur,MAHARASHTRA
400608,Thane,MAHARASHTRA
421601,Kalyan,MAHARASHTRA
421505,Kalyan,MAHARASHTRA
421312,Wada,MAHARASHTRA
421312,Wade,MAHARASHTRA
445230,Pusad,MAHARASHTRA
445230,Umerkhed,MAHARASHTRA
445230,Umarkhed,MAHARASHTRA
445301,Yavatmal,MAHARASHTRA
445109,Yavatmal,MAHARASHTRA
445109,Arni,MAHARASHTRA
445102,Ner Persopant,MAHARASHTRA
445206,Umerkhed,MAHARASHTRA
445101,Kalamb,MAHARASHTRA
445201,Ner Parsopant,MAHARASHTRA
445201,Yavatmal,MAHARASHTRA
445207,Umarkhed,MAHARASHTRA
445105,Yavatmal,MAHARASHTRA
445105,Darwha,MAHARASHTRA
445210,Ner Parsopant,MAHARASHTRA
445210,Nerparsopant,MAHARASHTRA
445205,Pusad,MAHARASHTRA
445110,Digras,MAHARASHTRA
445110,Arni,MAHARASHTRA
445323,Kalamb,MAHARASHTRA
445323,Ralegaon,MAHARASHTRA
445323,Yavatmal,MAHARASHTRA
445102,Nr Persopant,MAHARASHTRA
445102,Yavatmal,MAHARASHTRA
445302,Zari Jamni,MAHARASHTRA
445305,Ghatanji,MAHARASHTRA
445305,Kelapur,MAHARASHTRA
445324,Zari Jamni,MAHARASHTRA
445305,Zari Jamni,MAHARASHTRA
445204,Mahagaon,MAHARASHTRA
445402,Rlegaon,MAHARASHTRA
445402,Ralegoan,MAHARASHTRA
445215,Mahagaon,MAHARASHTRA
445308,Kelapur,MAHARASHTRA
445002,Kalamb,MAHARASHTRA
445002,Babhulgaon,MAHARASHTRA
441902,Amgoan,MAHARASHTRA
441906,Bhandarra,MAHARASHTRA
441807,Sadak-Arjuni,MAHARASHTRA
441807,Goregaon,MAHARASHTRA
441806,Sadak-Arjuni,MAHARASHTRA
441501,Nagpur Rural,MAHARASHTRA
441401,Mauda,MAHARASHTRA
431712,Bhokar,MAHARASHTRA
431804,Kinwat,MAHARASHTRA
431736,Biloli,MAHARASHTRA
431731,Biloli,MAHARASHTRA
431606,Himayatnagar,MAHARASHTRA
431606,Nanded,MAHARASHTRA
431704,Bhokar,MAHARASHTRA
431745,Bhokar,MAHARASHTRA
431801,Bvhokar,MAHARASHTRA
431710,Biloi,MAHARASHTRA
431809,Dharmabad,MAHARASHTRA
431809,Biloli,MAHARASHTRA
431722,Bhokar,MAHARASHTRA
431710,Bhokar,MAHARASHTRA
431810,Kiwat,MAHARASHTRA
431603,Bhokar,MAHARASHTRA
431811,Bhokar,MAHARASHTRA
431803,,MAHARASHTRA
431714,Kandhar,MAHARASHTRA
431742,Kandhr,MAHARASHTRA
431721,Mahore,MAHARASHTRA
431807,Bhokar,MAHARASHTRA
431716,Bhokar,MAHARASHTRA
431808,Bhokar,MAHARASHTRA
431714,Kandahr,MAHARASHTRA
431805,Bhokar,MAHARASHTRA
431715,Himayatnagar,MAHARASHTRA
431719,Mukhed,MAHARASHTRA
431709,Bhokar,MAHARASHTRA
431707,Bhokar,MAHARASHTRA
422211,Kalwan,MAHARASHTRA
422204,Nashik,MAHARASHTRA
422203,Trimbakeshwar,MAHARASHTRA
422203,Dindori,MAHARASHTRA
422204,Trimabakeshwar,MAHARASHTRA
422204,Trimbakeshwar,MAHARASHTRA
422212,Trimbakeshwar,MAHARASHTRA
422204,Peth,MAHARASHTRA
422202,Dindoir,MAHARASHTRA
422204,Peint,MAHARASHTRA
422004,Dindori,MAHARASHTRA
422207,,MAHARASHTRA
422207,Dindori,MAHARASHTRA
422207,Nashik,MAHARASHTRA
422213,Nashik,MAHARASHTRA
422214,Nashik,MAHARASHTRA
422214,Trimbakeshwar,MAHARASHTRA
422215,Chandwad,MAHARASHTRA
422215,Chanwad,MAHARASHTRA
422112,Nashik,MAHARASHTRA
422104,Nashik,MAHARASHTRA
422103,Niphad,MAHARASHTRA
422502,Igatpuri,MAHARASHTRA
422403,Nashik,MAHARASHTRA
400708,Thane,MAHARASHTRA
400706,Thane,MAHARASHTRA
410206,Khalapur,MAHARASHTRA
410206,Uran,MAHARASHTRA
410206,Karjat,MAHARASHTRA
410201,Karjat,MAHARASHTRA
410201,Akrjat,MAHARASHTRA
410201,Panvel,MAHARASHTRA
410208,Uran,MAHARASHTRA
413515,Ahmedpuer,MAHARASHTRA
413520,,MAHARASHTRA
413513,Ahmadpur,MAHARASHTRA
400021,Uran,MAHARASHTRA
431214,Jalna,MAHARASHTRA
431102,Kannad,MAHARASHTRA
431152,Khuldabad,MAHARASHTRA
423702,Vaijapur,MAHARASHTRA
431121,Ambad,MAHARASHTRA
431152,Phulambri,MAHARASHTRA
431111,Khuldabad,MAHARASHTRA
431116,Valijapur,MAHARASHTRA
431212,Ambad,MAHARASHTRA
431202,Ambad,MAHARASHTRA
431202,Badnapura,MAHARASHTRA
431114,Bholardan,MAHARASHTRA
431215,Bhokardan,MAHARASHTRA
431114,Bhorkardan,MAHARASHTRA
431215,Jalna,MAHARASHTRA
431215,Badnapur,MAHARASHTRA
431118,Sillod,MAHARASHTRA
431207,Badnapur,MAHARASHTRA
431207,Ghansawangi,MAHARASHTRA
431132,Bhokardan,MAHARASHTRA
431120,Sillod,MAHARASHTRA
431215,Jaffrabad,MAHARASHTRA
431151,Phulumbri,MAHARASHTRA
431002,Gangapur,MAHARASHTRA
431134,Phulumbri,MAHARASHTRA
431134,Bhokardan,MAHARASHTRA
431136,Aurangabad,MAHARASHTRA
431115,Vaijapur,MAHARASHTRA
431115,Gangapur,MAHARASHTRA
431008,Phulumbri,MAHARASHTRA
444506,Akola,MAHARASHTRA
444107,,MAHARASHTRA
444403,Mangrulpir,MAHARASHTRA
444126,,MAHARASHTRA
444126,Akola,MAHARASHTRA
444501,,MAHARASHTRA
795011,Ningthoukhong,MANIPUR
795006,Churachandpur,MANIPUR
795001,Imphal West,MANIPUR
795114,Nil,MANIPUR
795115,Nil,MANIPUR
795116,Nil,MANIPUR
795117,Nil,MANIPUR
795118,Nil,MANIPUR
795122,Nil,MANIPUR
795124,Nil,MANIPUR
795129,Nil,MANIPUR
795130,Nil,MANIPUR
795131,Nil,MANIPUR
795132,Nil,MANIPUR
795150,Nil,MANIPUR
795128,Nil,MANIPUR
795159,Nil,MANIPUR
795146,Nil,MANIPUR
795147,Nil,MANIPUR
795148,Nil,MANIPUR
795149,Nil,MANIPUR
795142,Nil,MANIPUR
795144,Nil,MANIPUR
795145,Nil,MANIPUR
795138,Nil,MANIPUR
795139,Nil,MANIPUR
795140,Nil,MANIPUR
795141,Nil,MANIPUR
795133,Nil,MANIPUR
795134,Nil,MANIPUR
795135,Nil,MANIPUR
795136,Nil,MANIPUR
795001,Nil,MANIPUR
795002,Nil,MANIPUR
795126,Nil,MANIPUR
795004,Nil,MANIPUR
795003,Nil,MANIPUR
795005,Nil,MANIPUR
795125,Nil,MANIPUR
795127,Nil,MANIPUR
795103,Nil,MANIPUR
795007,Nil,MANIPUR
795008,Nil,MANIPUR
795009,Nil,MANIPUR
795010,Nil,MANIPUR
795101,Nil,MANIPUR
795102,Nil,MANIPUR
795104,Nil,MANIPUR
795105,Maram,MANIPUR
795106,Nil,MANIPUR
795107,Nil,MANIPUR
795112,Nil,MANIPUR
795113,Nil,MANIPUR
795128,M Songel,MANIPUR
795115,Gulathol,MANIPUR
795131,Moreh,MANIPUR
795132,Mayang Imphal,MANIPUR
795149,Yairipok,MANIPUR
795128,Kamkeilon,MANIPUR
795006,New Lamka,MANIPUR
795141,Tamenglong ,MANIPUR
795148,Wangjing S.O,MANIPUR
795101,Thoubal,MANIPUR
795159,None S.O,MANIPUR
795136,Sekmai,MANIPUR
795128,Churachandpur,MANIPUR
795144,Somdal,MANIPUR
795122,Kalapahar,MANIPUR
795007,Karong,MANIPUR
795004,Lamkhelpat,MANIPUR
795002,Mantripukhri,MANIPUR
795133,Churachandpur,MANIPUR
795131,Tengnoupal,MANIPUR
795138,Thoubal,MANIPUR
795140,Tulihal,MANIPUR
795142,Ukhrul,MANIPUR
795148,Wangjing,MANIPUR
795009,Nil,Imphal West
795116,Jiribam,MANIPUR
795133,Moirang,MANIPUR
795010,Lamlong,MANIPUR
795145,Litan,MANIPUR
795134,Nambol,MANIPUR
795134,Churachandpur,MANIPUR
795130,Lilong,MANIPUR
795105,Nil,MANIPUR
795159,Noney,MANIPUR
795113,Langjing,MANIPUR
795106,Senapati,MANIPUR
795005,Porompat,MANIPUR
795127,Chandel,MANIPUR
795102,Chakpikarong,MANIPUR
795114,Pangei Yangdong S.O,MANIPUR
795135,Pallel,MANIPUR
795139,Singhat,MANIPUR
795101,Sugnu,MANIPUR
795104,Tadubi,MANIPUR
795125,Tamei,MANIPUR
795129,Kangpokpi,MANIPUR
795103,Kakching,MANIPUR
795146,Lamsang,MANIPUR
795149,Nil,Thoubal
795003,Langthabal,MANIPUR
795118,Saikul,MANIPUR
793018,,MEGHALAYA
794107,Nangwalbibra,MEGHALAYA
794108,Resubelpara,MEGHALAYA
794112,Mendipathar,MEGHALAYA
794110,Rongjeng,MEGHALAYA
794111,Williamnagar,MEGHALAYA
794114,Rongra,MEGHALAYA
793017,Shillong,MEGHALAYA
793121,Mawphlang,MEGHALAYA
793016,Shillong,MEGHALAYA
793114,Mawkyrwat,MEGHALAYA
793009,Shillong,MEGHALAYA
793102,Nongpoh,MEGHALAYA
793119,Nongstoin,MEGHALAYA
793014,Shillong,MEGHALAYA
793022,Shillong,MEGHALAYA
793001,Shillong,MEGHALAYA
793008,Shillong,MEGHALAYA
793110,Pynursla,MEGHALAYA
793004,Shillong,MEGHALAYA
793006,Shillong,MEGHALAYA
793112,Shella,MEGHALAYA
793104,Sumer,MEGHALAYA
793015,Mawkynrew,MEGHALAYA
793151,Thadlaskein,MEGHALAYA
793005,Shillong,MEGHALAYA
793122,Ucc,MEGHALAYA
793105,Umsning,MEGHALAYA
793011,Shillong,MEGHALAYA
793106,Balat,MEGHALAYA
793101,Byrnihat,MEGHALAYA
793107,Bholaganj Bazar,MEGHALAYA
793111,Cherrabazar,MEGHALAYA
793108,Cherrapunjee,MEGHALAYA
793109,Dawki,MEGHALAYA
793007,Shillong,MEGHALAYA
793002,Shillong,MEGHALAYA
793150,Jowai,MEGHALAYA
793200,Khliehriat,MEGHALAYA
793160,Ladrymbai,MEGHALAYA
793003,Shillong,MEGHALAYA
793010,Shillong,MEGHALAYA
793021,Shillong,MEGHALAYA
793120,Mairang,MEGHALAYA
793012,Shillong,MEGHALAYA
793113,Mawsynram,MEGHALAYA
793103,Umiam,MEGHALAYA
793123,Umsaw,MEGHALAYA
794115,Ampati,MEGHALAYA
794101,Araimile,MEGHALAYA
794102,Baghmara,MEGHALAYA
794103,Barengapara,MEGHALAYA
794005,Dobasipara,MEGHALAYA
794002,Lower Chandmari,MEGHALAYA
794105,Grobadha,MEGHALAYA
794104,Fulbari,MEGHALAYA
794109,Tikrikilla,MEGHALAYA
794106,Mahendraganj,MEGHALAYA
793126,Nongstoin,MEGHALAYA
793161,Jowai,MEGHALAYA
793115,Mawphlang,MEGHALAYA
793019,Shillong,MEGHALAYA
793210,Khliehriat,MEGHALAYA
794003,Fulbari,MEGHALAYA
794001,Tura,MEGHALAYA
793108,Senapati,MEGHALAYA
793021,Madanriting,MEGHALAYA
793018,NEIGRIHMS S.O,MEGHALAYA
793115,Umsning,MEGHALAYA
793210,Lumshnong,MEGHALAYA
783123,Dambo Rongjeng,MEGHALAYA
793106,,MEGHALAYA
793200,,MEGHALAYA
793004,Laban,MEGHALAYA
793012,Mawpat,MEGHALAYA
793015,Smit,MEGHALAYA
793160,L,Jaintia Hills
793010,Laitkor Peak,MEGHALAYA
793120,Mairang ,MEGHALAYA
793009,Nonglyer,MEGHALAYA
793022,Mawlai,MEGHALAYA
793008,Mawlai,MEGHALAYA
793006,Rynjah,MEGHALAYA
793151,Thadlasken,MEGHALAYA
793005,Upper Shillong,MEGHALAYA
794105,Garobadha,MEGHALAYA
794106,Mahendraganjj,MEGHALAYA
794110,Ronjeng,MEGHALAYA
794114,,MEGHALAYA
793112,Cherrapunjee,MEGHALAYA
793109,Amlarem,MEGHALAYA
796181,Serchhip,MIZORAM
796320,S.khawbung,MIZORAM
796161,Thingsulthliah,MIZORAM
796101,North Thingdawl,MIZORAM
796009,Tlangnuam (Part),MIZORAM
796017,Tlangnuam (Part),MIZORAM
796691,Zotlang,MIZORAM
796581,Thingsai,MIZORAM
796190,Aibawk,MIZORAM
796014,Tlangnuam (Part),MIZORAM
796710,West Bunghmun,MIZORAM
796091,Bilkhawthlir,MIZORAM
796770,Chawngte,MIZORAM
796321,Khawbung,MIZORAM
796007,Tlangnuam (Part),MIZORAM
796571,Hnahthial,MIZORAM
796070,North Thingdawl,MIZORAM
796310,Khawzawl,MIZORAM
796111,Darlawn,MIZORAM
796751,Bunghmun,MIZORAM
796081,North Thingdawl,MIZORAM
796005,Kulikawn,MIZORAM
796891,Lawngtlai,MIZORAM
796370,Lungdar,MIZORAM
796701,Lunglei,MIZORAM
796441,West Phaileng,MIZORAM
796290,Ngopa,MIZORAM
796431,Phaileng,MIZORAM
796012,Tlangnuam (Part),MIZORAM
796501,Reiek,MIZORAM
796901,Tuipang,MIZORAM
796410,Sairang,MIZORAM
796261,Phullen,MIZORAM
796015,Aizawl,MIZORAM
796184,E. Lungdar,MIZORAM
796186,Serchhip,MIZORAM
796004,Tlangnuam (Part),MIZORAM
796008,Tlangnuam,MIZORAM
796421,Lengpui,MIZORAM
796470,Zawlnuam,MIZORAM
796001,Tlangnuam (Part),MIZORAM
796321,Champhai,MIZORAM
796190,Sialsuk,MIZORAM
796571,Thingsai,MIZORAM
796015,Sihphir,MIZORAM
796901,Sangau,MIZORAM
796701,West Bunghmun,MIZORAM
796581,Hnahthial,MIZORAM
796015,Tlangnuam (Part),MIZORAM
796261,Saitual,MIZORAM
796184,Serchhip,MIZORAM
796370,Serchhip,MIZORAM
796017,Zemabawk,MIZORAM
796691,Lunglei,MIZORAM
796370,East Lungdar (Part),MIZORAM
796101,Vairengte,MIZORAM
796091,Tlangnuam (Part),MIZORAM
796091,Vairengte,MIZORAM
796070,Kawnpui,MIZORAM
796081,Kolasib,MIZORAM
796005,Tlangnuam (Part),MIZORAM
796441,Mamit,MIZORAM
796017,Thingsulthliah (Part),MIZORAM
796186,Lunglei,MIZORAM
796431,West Phaileng,MIZORAM
796431,Zawlnuam,MIZORAM
796421,Sairang,MIZORAM
796410,Tlangnuam (Part),MIZORAM
796701,Bunghmun,MIZORAM
796901,Saiha,MIZORAM
796901,Siaha,MIZORAM
796070,Chandmary,MIZORAM
796710,Bunghmun,MIZORAM
796770,Lawngtlai,MIZORAM
796015,Bawngkawn,MIZORAM
796070,Chanmary,MIZORAM
796751,Demagiri,MIZORAM
796751,Lunglei,MIZORAM
796571,Hanhthial,MIZORAM
797115,Dimapur,NAGALAND
798603,Mon,NAGALAND
798613,Changtongya,NAGALAND
797105,Kohima,NAGALAND
797104,Phek,NAGALAND
798614,Mokokchung,NAGALAND
797103,Dimapur,NAGALAND
797117,Dimapur Sadar,NAGALAND
797112,Dimapur,NAGALAND
797116,Chumukedima,NAGALAND
798615,Mokokchung,NAGALAND
798611,Kiphire,NAGALAND
797003,Kohima,NAGALAND
797002,Kohima,NAGALAND
798616,Tuensang,NAGALAND
798625,Longleng,NAGALAND
797106,Dimapur,NAGALAND
797114,Phek,NAGALAND
798601,Mokokchung,NAGALAND
798621,Mon,NAGALAND
798604,Mokokchung,NAGALAND
798622,Mon,NAGALAND
797113,Dimapur Sadar,NAGALAND
797004,Kohima Sadar,NAGALAND
798623,Tuli,NAGALAND
797101,Peren,NAGALAND
797107,Phek,NAGALAND
797108,Phek,NAGALAND
798602,Mon,NAGALAND
797109,Kohima,NAGALAND
798612,Tuensang,NAGALAND
798618,Mokokchung,NAGALAND
797111,Wokha,NAGALAND
797110,Peren,NAGALAND
798620,Zunheboto,NAGALAND
798607,Mokokchung,NAGALAND
798627,Akuluto,NAGALAND
797120,kohima,NAGALAND
797099,Bhandari,NAGALAND
797006,Kohima,NAGALAND
797118,Dimapur,NAGALAND
797001,Kohima,NAGALAND
797116,Dimapur,NAGALAND
798620,Atoizu,NAGALAND
797109,Ghathashi,NAGALAND
797107,Pfutsero,NAGALAND
798614,Chuchuyimlang,NAGALAND
797112,Dimapur Mdg,NAGALAND
798615,Impur,NAGALAND
798604,Mongkholemba,NAGALAND
797109,Tseminyu,NAGALAND
798601,Ongpangkong,NAGALAND
798622,Naginimora,NAGALAND
798621,Naginimora,NAGALAND
797113,New Nepaligaon,NAGALAND
797004,New Sectt. Complex,NAGALAND
798612,Noklak,NAGALAND
798601,Ongpang Kong,NAGALAND
797108,Phek Sadar,NAGALAND
798602,Tizit,NAGALAND
798618,Changtongya,NAGALAND
798618,Tuli,NAGALAND
797110,Zalukie,NAGALAND
798620,Aghunato,NAGALAND
798620,Ghathashi,NAGALAND
798611,Zunheboto,NAGALAND
797120,Kohima,NAGALAND
798620,Akuluto,NAGALAND
798627,Zunheboto,NAGALAND
797115,Artc,NAGALAND
798603,Champang,NAGALAND
798618,Changtogia,NAGALAND
798613,Changtogia,NAGALAND
797105,Chiechama,NAGALAND
797107,Chizami,NAGALAND
797108,Chizami,NAGALAND
797104,Chozuba,NAGALAND
797104,Chozoba,NAGALAND
798614,Chuchulang,NAGALAND
797103,Chumukedima,NAGALAND
797112,Dimapur Sadar,NAGALAND
797106,Medziphema,NAGALAND
797118,Dimapur Mdg,NAGALAND
797116,Dimapur Bazar,NAGALAND
797111,Doyang H Project,NAGALAND
797003,Kohima Village,NAGALAND
797002,Kohima Science College,NAGALAND
798616,Longkhim,NAGALAND
798616,Lonkhim,NAGALAND
798612,Longkhim,NAGALAND
797114,Meluri,NAGALAND
753011,Cuttack Sadar,ODISHA
754004,Balipatna,ODISHA
754001,Saheednagar,ODISHA
754001,Cuttack Sadar,ODISHA
754002,Niali,ODISHA
754003,Gobindpur,ODISHA
754003,Cuttack Sadar,ODISHA
754003,Niali,ODISHA
754018,Niali,ODISHA
754018,Gobindpur,ODISHA
754105,Niali,ODISHA
754100,Cuttack Sadar,ODISHA
754010,Cuttack Sadar,ODISHA
754004,Niali,ODISHA
754004,Cuttack Sadar,ODISHA
754005,Barang,ODISHA
754005,Cuttack Sadar,ODISHA
754005,Saheednagar,ODISHA
754006,Barang,ODISHA
754006,Cuttack Sadar,ODISHA
754112,Cuttack Sadar,ODISHA
761141,Bhanjanagar,ODISHA
761123,Bhanjanagar,ODISHA
761124,Bhanjanagar,ODISHA
761121,Buguda,ODISHA
761143,Buguda,ODISHA
761131,Bhanjanagar,ODISHA
761132,Bhanjanagar,ODISHA
761110,Asika,ODISHA
761111,Asika,ODISHA
761151,Surada,ODISHA
761104,Kabisuryanagar,ODISHA
761109,Surada,ODISHA
761116,Aska,ODISHA
761146,Hinjili,ODISHA
761107,Asika,ODISHA
761115,Aska,ODISHA
761102,Hinjili,ODISHA
761104,Kodala,ODISHA
761101,Hinjili,ODISHA
761144,Digapahandi,ODISHA
761114,Aska,ODISHA
761111,Aska,ODISHA
761103,Aska,ODISHA
761013,Digapahandi,ODISHA
761106,Aska,ODISHA
761108,Surada,ODISHA
761122,Aska,ODISHA
761140,Bhanjanagar,ODISHA
761119,Bhanjanagar,ODISHA
761125,Bhanjanagar,ODISHA
761117,Buguda,ODISHA
761120,Bhanjanagar,ODISHA
761126,Bhanjanagar,ODISHA
761118,Buguda,ODISHA
767038,Khaprakhol,ODISHA
767067,Tusra,ODISHA
767027,Patnagarh,ODISHA
767028,Patnagarh,ODISHA
767039,Kantabanji,ODISHA
767066,Titilagarh,ODISHA
767020,Loisingha,ODISHA
767068,Sonepur,ODISHA
767037,Titilagarh,ODISHA
767070,Titilagarh,ODISHA
767025,Patnagarh,ODISHA
767041,Patnagarh,ODISHA
767002,Balangir,ODISHA
767032,Titilagarh,ODISHA
767022,Loisingha,ODISHA
767001,Balangir,ODISHA
767040,Kantabanji,ODISHA
767026,Patnagarh,ODISHA
767048,Patnagarh,ODISHA
767042,Titilagarh,ODISHA
767019,Binka,ODISHA
767018,Birmaharajpur,ODISHA
767065,Balangir,ODISHA
767024,Balangir,ODISHA
767029,Balangir,ODISHA
767061,Loisingha,ODISHA
767023,S.rampur,ODISHA
767046,Tusra,ODISHA
767017,Sonepur,ODISHA
767033,Titilagarh,ODISHA
767021,Losingha,ODISHA
767035,Titilagarh,ODISHA
767045,S.rampur,ODISHA
767016,Tarbha,ODISHA
767030,Tusra,ODISHA
767062,Ullunda,ODISHA
756046,Soro,ODISHA
756030,Basta,ODISHA
756051,Soro,ODISHA
756042,Soro,ODISHA
756026,Baliapal,ODISHA
756001,Baleshwar Sadar,ODISHA
756003,Baleshwar Sadar,ODISHA
756029,Basta,ODISHA
756038,Bhograi,ODISHA
756055,Soro,ODISHA
756025,Balasore,ODISHA
756079,Bhograi,ODISHA
756022,Basta,ODISHA
756036,Bhograi,ODISHA
756084,Jaleswar,ODISHA
756037,Bhograi,ODISHA
756044,Soro,ODISHA
756027,Basta,ODISHA
756033,Raibania,ODISHA
756080,Basta,ODISHA
756001,Balasore,ODISHA
756086,Jaleswar,ODISHA
756081,Basta,ODISHA
756039,Bhograi,ODISHA
756035,Bhograi,ODISHA
756048,Soro,ODISHA
756043,Soro,ODISHA
756059,Simulia,ODISHA
756056,Balasore,ODISHA
756020,Nilagiri,ODISHA
756045,Soro,ODISHA
756034,Jaleswar,ODISHA
756032,Jaleswar,ODISHA
756024,Baliapal,ODISHA
756040,Nilagiri,ODISHA
756049,Nilgiri,ODISHA
756083,Baliapal,ODISHA
756040,Nilgiri,ODISHA
756058,Nilgiri,ODISHA
756021,Balasore,ODISHA
756019,Nilgiri,ODISHA
756028,Basta,ODISHA
756041,Nilagiri,ODISHA
756060,Nilgiri,ODISHA
756023,Basta,ODISHA
756002,Baleshwar Sadar,ODISHA
756047,Soro,ODISHA
756085,Bhograi,ODISHA
761026,Chhatrapur,ODISHA
761027,Chatrapur,ODISHA
761025,Chhatrapur,ODISHA
761030,Khallikote,ODISHA
761029,Chhatrapur,ODISHA
761032,Kodala,ODISHA
761045,Chhatrapur,ODISHA
761028,Chhatrapur,ODISHA
761105,Kodala,ODISHA
761019,Purushottampur,ODISHA
761043,Purushottampur,ODISHA
761018,Purushottampur,ODISHA
761028,Rambha,ODISHA
761020,Chhatrapur,ODISHA
761035,Kodala,ODISHA
761017,Mohana,ODISHA
761207,Serango,ODISHA
761210,Parlakhemundi,ODISHA
761215,Paralakhemundi,ODISHA
761206,Kashinagara,ODISHA
761208,Paralakhemundi,ODISHA
761015,Mohana,ODISHA
761212,Paralakhemundi,ODISHA
761214,R.udayagiri,ODISHA
761217,Mohana,ODISHA
761213,Rayagada,ODISHA
761016,R.udayagiri,ODISHA
761201,Paralakhemundi,ODISHA
761211,Parlakhemundi,ODISHA
761200,Parlakhemundi,ODISHA
760002,Berhampur,ODISHA
760007,Brahmapur Sadar,ODISHA
761054,Berhampur,ODISHA
761055,Bissmagiri,ODISHA
761042,Bomakei,ODISHA
761010,Chikiti,ODISHA
761012,Digapahandi,ODISHA
760010,Brahmapur Sadar,ODISHA
761009,Girisola,ODISHA
761052,Berhampur,ODISHA
761002,Berhampur,ODISHA
760003,Brahmapur Sadar,ODISHA
760005,Brahmapur Sadar,ODISHA
760004,Brahmapur Sadar,ODISHA
760001,Brahmapur Sadar,ODISHA
761008,Berhampur,ODISHA
760008,Brahmapur Sadar,ODISHA
761005,Berhampur,ODISHA
761006,Berhampur,ODISHA
